,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
gabP,1.6406291364479149,4.0,2787611.0,gamma-aminobutyrate transporter,b2663,['ABUTt2pp']
csiR,1.693042865567948,4.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.841773229522956,4.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.4376170604090477,4.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaP,1.6159501867312112,4.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
ygaM,1.5564193667572768,4.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.5736910333052034,4.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdE,1.4789589285695033,4.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,1.5929873717187617,4.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proW,1.5397724363435987,4.0,2799616.0,glycine betaine/proline ABC transporter permease,b2678,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.5230073924586396,4.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.5032164581313,4.0,2801674.0,No_gene_product,b2681,
ygaZ,1.6645766705134946,4.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,1.5784561559996695,4.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,1.7287649595270582,4.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.7658081922782771,4.0,2805760.0,multidrug efflux system,b2685,
luxS,1.5853243852166343,4.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
yqaA,1.5455201714608098,4.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.5284798697643682,4.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.504191433133331,4.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.676872018975109,4.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.4488832570677987,4.0,2815497.0,regulatory protein for RecA,b2698,
recA,1.7419829194311356,4.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,1.5250056919674069,4.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.6896906518387476,4.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.6692465569779398,4.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.6252895122547992,4.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,1.4464223587537348,4.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlD,1.7146659255404242,4.0,2821095.0,sorbitol-6-phosphate dehydrogenase,b2705,['SBTPD']
srlM,1.7314301808968078,4.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.913145719457504,4.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
norR,1.46629896353698,4.0,2824133.0,anaerobic nitric oxide reductase DNA-binding transcriptional activator,b2709,
norW,1.6767319739895108,4.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,['NHFRBO']
hypF,1.4936941109208048,4.0,2828531.0,carbamoyl phosphate phosphatase and [NiFe] hydrogenase maturation protein,b2712,
hydN,1.725536117792639,4.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascF,1.5946072653419445,4.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
ascB,1.5612894358300475,4.0,2834432.0,cryptic 6-phospho-beta-glucosidase,b2716,
hycI,1.4996605938882241,4.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,1.5052791668014522,4.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycG,1.5584121175894476,4.0,2836801.0,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",b2719,"['HYD1pp', 'FHL']"
hycF,1.5643569070892305,4.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"['HYD1pp', 'FHL']"
hycE,1.6638846349598095,4.0,2838120.0,"hydrogenase 3, large subunit",b2721,"['HYD1pp', 'FHL']"
hycD,1.5395092108608204,4.0,2840576.0,"hydrogenase 3, membrane subunit",b2722,"['HYD1pp', 'FHL']"
hycC,1.5252000898820741,4.0,2840773.0,"hydrogenase 3, membrane subunit",b2723,"['HYD1pp', 'FHL']"
hycB,1.4833597504737426,4.0,2842624.0,"hydrogenase 3, Fe-S subunit",b2724,"['HYD1pp', 'FHL']"
hycA,1.9316027472054755,4.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,1.6269798898246883,4.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
hypB,1.4765439862181602,4.0,2844672.0,GTP hydrolase involved in nickel liganding into hydrogenases,b2727,
hypD,1.5105695346043313,4.0,2845494.0,hydrogenase maturation protein,b2729,
hypE,1.679523548304582,4.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
fhlA,1.6272273069217698,4.0,2847696.0,formate hydrogenlyase transcriptional activator,b2731,
mutS,1.5463635290629685,4.0,2850816.0,methyl-directed mismatch repair protein,b2733,
pphB,1.6316644762924901,4.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,1.5562519950227371,4.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbK,1.5437174748285387,4.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
ygbL,1.5947879887298047,4.0,2856960.0,putative class II aldolase,b2738,['FCLPA']
ygbM,1.5555695066394684,4.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
ygbN,1.4984897697978885,4.0,2859008.0,putative transporter,b2740,
rpoS,1.705778560592525,4.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.5216442078733898,4.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
truD,1.9301951327910953,4.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.4368204799420667,4.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ispD,1.7156194017969093,4.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,['MEPCT']
ftsB,1.604493028107223,4.0,2866176.0,cell division protein,b2748,
ygbE,1.6093466999573147,4.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.630713871216834,4.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,['ADSK']
cysN,1.4963474815880466,4.0,2867350.0,"sulfate adenylyltransferase, subunit 1",b2751,['SADT2']
cysD,1.5605054458102259,4.0,2869248.0,"sulfate adenylyltransferase, subunit 2",b2752,['SADT2']
iap,1.7840795170304218,4.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbT,1.5804599206318304,4.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.4194437893623515,4.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.673871813460449,4.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,1.563591299033418,4.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.8034969612677314,4.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.8174380006888708,4.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.644466301733661,4.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysH,1.5093105309066548,4.0,2881536.0,"phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",b2762,"['PAPSR', 'PAPSR2']"
queD,1.5884729607132666,4.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,['CPH4S']
ygcN,1.5649495451309634,4.0,2886015.0,putative oxidoreductase,b2766,
ygcO,1.600399094121307,4.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcP,1.6721342625630282,4.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcR,1.4625476675294902,4.0,2889728.0,putative flavoprotein,b2770,
ygcS,1.6998142325899874,4.0,2889891.0,putative MFS sugar transporter; membrane protein,b2771,
ygcW,1.6225409941177744,4.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.6554193293151547,4.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.757440937212816,4.0,2895254.0,putative kinase,b2776,
queE,1.4496273956254906,4.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,1.600507285146414,4.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.6359949495056336,4.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.654003201462677,4.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.5833254094608369,4.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazG,1.7015441550750132,4.0,2903252.0,nucleoside triphosphate pyrophosphohydrolase,b2781,"['NTPP4', 'NTPP5', 'NTPP1', 'NTPP7', 'NTPP8', 'NTPP3', 'NTPP6', 'NTPP2']"
mazF,1.7426064809811557,4.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,1.5398682961706112,4.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
relA,1.5082019030134226,4.0,2904775.0,(p)ppGpp synthetase I/GTP pyrophosphokinase,b2784,"['GTPDPK', 'GDPDPK']"
rlmD,1.483530216846906,4.0,2908160.0,"23S rRNA m(5)U1939 methyltransferase, SAM-dependent",b2785,
barA,1.62371265713477,4.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
gudD,1.5066564581736799,4.0,2912256.0,D-glucarate dehydratase 1,b2787,['GLCRD']
gudP,1.5276823016424759,4.0,2914304.0,putative D-glucarate transporter,b2789,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
yqcA,1.608439226928264,4.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
truC,1.5865457881821332,4.0,2916360.0,"tRNA(Ile1,Asp) pseudouridine(65) synthase",b2791,
syd,1.5488433041502347,4.0,2918400.0,SecY-interacting protein,b2793,
queF,1.8478840422722467,4.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,['CDGR']
ygdH,1.6088075762140943,4.0,2919666.0,UPF0717 family protein,b2795,
sdaC,1.7266586929860648,4.0,2922496.0,putative serine transporter,b2796,['SERt2rpp']
sdaB,1.7556729945059493,4.0,2922934.0,L-serine dehydratase 2,b2797,['SERD_L']
ygdG,1.595505035451703,4.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.6555755499644849,4.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,['LCARS']
fucA,1.7192360120689374,4.0,2926592.0,L-fuculose-1-phosphate aldolase,b2800,['FCLPA']
fucP,1.491671711106914,4.0,2928640.0,L-fucose transporter,b2801,['FUCtpp']
fucI,1.724447850411459,4.0,2928942.0,L-fucose isomerase,b2802,['FCI']
fucK,1.6850956860099746,4.0,2930796.0,L-fuculokinase,b2803,['FCLK']
fucU,1.445259405907866,4.0,2932246.0,L-fucose mutarotase,b2804,
fucR,1.764795621109399,4.0,2932736.0,l-fucose operon activator,b2805,
rlmM,1.6922625662569555,4.0,2933501.0,"23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",b2806,
ygdI,1.5881151146970385,4.0,2936320.0,DUF903 family verified lipoprotein,b2809,
csdA,1.6678414633037808,4.0,2936832.0,cysteine sulfinate desulfinase,b2810,['CYSSADS']
tcdA,1.7210571780281443,4.0,2938880.0,tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA,b2812,
mltA,1.5143921066255368,4.0,2939439.0,membrane-bound lytic murein transglycosylase A,b2813,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
amiC,1.4531644586162638,4.0,2941115.0,N-acetylmuramoyl-L-alanine amidase,b2817,"['AGM4PApp', 'AGM3PApp']"
argA,1.546632189313663,4.0,2942976.0,amino acid N-acetyltransferase and inactive acetylglutamate kinase,b2818,['ACGS']
recD,1.6044922221618225,4.0,2943993.0,"exonuclease V (RecBCD complex), alpha chain",b2819,
recB,1.5364969685542178,4.0,2949120.0,"exonuclease V (RecBCD complex), beta subunit",b2820,
ptrA,1.6320997839362903,4.0,2949354.0,protease III,b2821,
recC,1.5835197286621865,4.0,2952418.0,"exonuclease V (RecBCD complex), gamma chain",b2822,
ppdC,1.8012394342253528,4.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
ygdB,1.5729602009753827,4.0,2956107.0,DUF2509 family protein,b2824,
ppdB,1.86781661938527,4.0,2956511.0,putative prepilin peptidase-dependent protein,b2825,
ptsP,1.4832799621744766,4.0,2959546.0,PEP-protein phosphotransferase enzyme I; GAF domain containing protein,b2829,
rppH,1.6860349000553327,4.0,2961805.0,RNA pyrophosphohydrolase,b2830,
mutH,1.5955003383863353,4.0,2963456.0,methyl-directed mismatch repair protein,b2831,
ygdQ,1.7492329048031212,4.0,2963778.0,UPF0053 family inner membrane protein,b2832,
ygdR,1.455375409261984,4.0,2964629.0,DUF903 family verified lipoprotein,b2833,
tas,1.4905146432307885,4.0,2965504.0,putative NADP(H)-dependent aldo-keto reductase,b2834,
aas,1.541947921862186,4.0,2967213.0,fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase,b2836,"['AACPS5', '2AGPGAT120', 'AACPS2', '2AGPGAT180', '2AGPEAT141', '2AGPGAT140', '2AGPEAT140', '2AGPEAT181', '2AGPGAT181', 'AACPS8', 'AACPS1', 'AACPS9', '2AGPEAT160', '2AGPEAT161', '2AGPGAT141', 'AACPS6', '2AGPEAT120', 'AACPS3', 'AACPS7', '2AGPEAT180', '2AGPGAT160', 'AACPS4', '2AGPGAT161']"
galR,1.7215689959644804,4.0,2969957.0,galactose-inducible d-galactose regulon transcriptional repressor; autorepressor,b2837,
lysA,1.7327130508372972,4.0,2971648.0,"diaminopimelate decarboxylase, PLP-binding",b2838,['DAPDC']
lysR,1.508919321171432,4.0,2972379.0,transcriptional activator of lysA; autorepressor,b2839,
ygeA,1.4591017234145864,4.0,2973696.0,Asp/Glu_racemase family protein,b2840,
araE,1.5415050571175646,4.0,2974122.0,arabinose transporter,b2841,['ARBt2rpp']
kduD,1.5494811686855319,4.0,2975855.0,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase; KDG oxidoreductase; 20-ketosteroid reductase,b2842,
kduI,1.6433007059333928,4.0,2976646.0,hexuronate isomerase,b2843,
yqeF,1.698294603613803,4.0,2977792.0,short chain acyltransferase,b2844,
yqeG,1.6667969360799986,4.0,2979840.0,putative transporter,b2845,
yqeH,1.5839382615476496,4.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeJ,1.6791597696514706,4.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.5014267303566526,4.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.5550261313169487,4.0,2983293.0,uncharacterized protein,b2849,
ygeH,1.5574209301271291,4.0,2985452.0,putative transcriptional regulator,b2852,
pbl,1.4988865525810833,4.0,2987297.0,No_gene_product,b2854,
ygeK,1.526602954350807,4.0,2988032.0,No_gene_product,b2856,
ygeQ,1.679289016407286,4.0,2992128.0,No_gene_product,b2863,
ygeR,1.744995012112307,4.0,2992494.0,LysM domain-containing M23 family putative peptidase; septation lipoprotein,b2865,
xdhA,1.537348793114357,4.0,2993703.0,"xanthine dehydrogenase, molybdenum binding subunit",b2866,"['XAND', 'HXAND']"
ygeV,1.7401044007205,4.0,2998272.0,putative sigma-54-interacting transcriptional activator,b2869,
ygeW,1.6844539509330299,4.0,3000320.0,putative carbamoyltransferase,b2870,
ygeX,1.5022132827941133,4.0,3000868.0,"2,3-diaminopropionate ammonia lyase, PLP-dependent",b2871,['DAPAL']
ygeY,1.5732036103333769,4.0,3002368.0,putative peptidase,b2872,
hyuA,1.6287557213172896,4.0,3003386.0,D-stereospecific phenylhydantoinase,b2873,
yqeA,1.8203168540633667,4.0,3004819.0,putative amino acid kinase,b2874,['CBMKr']
yqeB,1.7961781513027177,4.0,3006464.0,XdhC-CoxI family protein with NAD(P)-binding Rossman fold,b2875,
yqeC,1.7882757965353009,4.0,3007645.0,putative selenium-dependent hydroxylase accessory protein,b2876,
ygfK,1.6847521193227957,4.0,3009418.0,putative Fe-S subunit oxidoreductase subunit,b2878,
ssnA,1.5570754597011458,4.0,3012608.0,putative chlorohydrolase/aminohydrolase,b2879,
ygfM,1.5210535007966608,4.0,3014656.0,putative oxidoreductase,b2880,
xdhD,1.6554093126143172,4.0,3014674.0,"putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding",b2881,
xanQ,1.5601079080939675,4.0,3017709.0,xanthine permease,b2882,['XANt2pp']
guaD,1.5862344962486765,4.0,3019124.0,guanine deaminase,b2883,['GUAD']
ygfQ,1.6122012101021497,4.0,3020479.0,,,
ygfS,1.5166421363971672,4.0,3021882.0,putative 4Fe-4S ferredoxin-type oxidoreductase subunit,b2886,
ygfT,1.4782549540370582,4.0,3022848.0,"putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit",b2887,
uacT,1.6740340970689052,4.0,3024725.0,uric acid permease,b2888,
idi,1.6107646265652067,4.0,3026944.0,isopentenyl diphosphate isomerase,b2889,['IPDDI']
lysS,1.490083940210517,4.0,3027015.0,"lysine tRNA synthetase, constitutive",b2890,['LYSTRS']
prfB,1.6136649896357624,4.0,3028992.0,peptide chain release factor RF-2,b2891,
recJ,1.5859386451259918,4.0,3031040.0,"ssDNA exonuclease, 5' --> 3'-specific",b2892,
dsbC,1.5326171271884803,4.0,3031470.0,protein disulfide isomerase II,b2893,"['DSBCGT', 'TDSR1']"
xerD,1.4132507696464842,4.0,3033088.0,site-specific tyrosine recombinase,b2894,
fldB,1.852447772179334,4.0,3033213.0,flavodoxin 2,b2895,"['RNTR3c2', 'FLDR2', 'RNTR4c2', 'RNTR1c2', 'MECDPDH5', 'POR5', 'RNTR2c2']"
sdhE,1.6517092488380403,4.0,3034162.0,flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair,b2897,
yqfB,1.8822157685183591,4.0,3036672.0,UPF0267 family protein,b2900,
bglA,1.7139719595371388,4.0,3037020.0,6-phospho-beta-glucosidase A,b2901,['AB6PGH']
ygfF,1.5092342205049465,4.0,3039232.0,putative NAD(P)-dependent oxidoreductase,b2902,
gcvP,1.6531129732301368,4.0,3039526.0,"glycine decarboxylase, PLP-dependent, subunit P of glycine cleavage complex",b2903,['GLYCL']
gcvH,1.7329899001654891,4.0,3042518.0,glycine cleavage complex lipoylprotein,b2904,['GLYCL']
gcvT,1.59189260612373,4.0,3043328.0,"aminomethyltransferase, tetrahydrofolate-dependent, subunit (T protein) of glycine cleavage complex",b2905,['GLYCL']
ubiI,1.476369228777786,4.0,3045376.0,"2-octaprenylphenol hydroxylase, FAD-dependent",b2906,
pepP,1.700260817757443,4.0,3047424.0,proline aminopeptidase P II,b2908,
ygfB,1.6250320538839944,4.0,3048224.0,UPF0149 family protein,b2909,
zapA,2.125807131519107,4.0,3048970.0,FtsZ stabilizer,b2910,
fau,1.5121606155704939,4.0,3049599.0,5-formyltetrahydrofolate cyclo-ligase family protein,b2912,['FOMETRi']
ibsC,1.514345617228557,4.0,3050248.0,toxic membrane protein,b4665,
serA,1.7118410590664648,4.0,3051520.0,D-3-phosphoglycerate dehydrogenase,b2913,['PGCD']
argP,1.4455428697449428,4.0,3053568.0,transcriptional regulator for arginine transport and DNA replication genes; replication initiation inhibitor,b2916,
scpA,1.5388926040152504,4.0,3055616.0,methylmalonyl-CoA mutase,b2917,['MMM']
argK,1.6613060225826548,4.0,3056345.0,membrane ATPase/protein kinase,b2918,
scpB,1.6124098543850507,4.0,3057664.0,"methylmalonyl-CoA decarboxylase, biotin-independent",b2919,['MMCD']
scpC,1.600508386638751,4.0,3058160.0,propionyl-CoA:succinate CoA transferase,b2920,['PPCSCT']
ygfI,1.5593588592423027,4.0,3059712.0,putative DNA-binding transcriptional regulator,b2921,
yggE,1.4970893930045768,4.0,3060698.0,oxidative stress defense protein,b2922,
argO,1.6564058113399913,4.0,3061760.0,arginine transporter,b2923,"['LYSt3pp', 'ARGt3pp']"
mscS,1.7235960128754344,4.0,3062305.0,"mechanosensitive channel protein, small conductance",b2924,
fbaA,1.5952619623189217,4.0,3063808.0,"fructose-bisphosphate aldolase, class II",b2925,"['FBA', 'FBA3']"
pgk,1.710107195918128,4.0,3065856.0,phosphoglycerate kinase,b2926,['PGK']
epd,1.8425122195080101,4.0,3066030.0,D-erythrose 4-phosphate dehydrogenase,b2927,['E4PD']
yggC,1.5320041654041519,4.0,3067904.0,putative PanK family P-loop kinase,b2928,
yggD,1.8922313989765025,4.0,3068044.0,MtlR family putative transcriptional repressor,b2929,
yggF,1.4839086336454859,4.0,3068575.0,"fructose 1,6 bisphosphatase isozyme",b2930,['FBP']
yggP,1.5972044552024092,4.0,3069952.0,putative Zn-binding dehydrogenase,b4465,
cmtA,1.744472349460586,4.0,3072000.0,putative mannitol-specific PTS IIB and IIC components,b2933,
cmtB,1.585740138052952,4.0,3072245.0,putative mannitol-specific enzyme IIA component of PTS,b2934,
tktA,1.7240877127513625,4.0,3073002.0,"transketolase 1, thiamine triphosphate-binding",b2935,"['TKT1', 'TKT2']"
loiP,1.6331151851117398,4.0,3075271.0,"Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; Era-binding heat shock protein",b2936,
speB,1.6893463962937827,4.0,3076235.0,agmatinase,b2937,['AGMT']
speA,1.6401516396313487,4.0,3077293.0,"biosynthetic arginine decarboxylase, PLP-binding",b2938,['ARGDCpp']
yqgB,1.7649319195687267,4.0,3079278.0,uncharacterized protein,b2939,
yqgC,1.5462489659061247,4.0,3079680.0,uncharacterized protein,b2940,
metK,1.7646888464359451,4.0,3080192.0,S-adenosylmethionine synthetase,b2942,['METAT']
galP,1.6105450766388232,4.0,3081642.0,D-galactose transporter,b2943,"['GLCt2pp', 'GALt2pp']"
yggI,1.937007330552095,4.0,3083113.0,Zn-dependent metalloprotease-related protein,b2944,
rsmE,1.6593576687586171,4.0,3084492.0,"16S rRNA m(3)U1498 methyltransferase, SAM-dependent",b2946,
gshB,1.6846041610859623,4.0,3085236.0,glutathione synthetase,b2947,['GTHS']
yqgE,1.696896125831832,4.0,3086336.0,uncharacterized protein,b2948,
yqgF,1.6112338684642211,4.0,3086858.0,putative Holliday junction resolvase,b2949,
yggR,1.5016493202624788,4.0,3088384.0,putative PilT family AAA+ ATPase,b2950,
yggS,1.7180926201872544,4.0,3088456.0,"UPF0001 family protein, PLP-binding",b2951,
yggT,1.4768943493629674,4.0,3089178.0,putative inner membrane protein; compensates for loss in K+ uptake,b2952,
yggU,1.8147414089005023,4.0,3089920.0,UPF0235 family protein,b2953,
rdgB,1.6114091386597027,4.0,3090432.0,dITP/XTP pyrophosphatase,b2954,"['NTPP11', 'NTPP9', 'NTPP10']"
yggM,1.6165376134687663,4.0,3092480.0,DUF1202 family putative secreted protein,b2956,
ansB,1.6559270110159987,4.0,3093040.0,periplasmic L-asparaginase 2,b2957,"['GLUNpp', 'ASNNpp']"
yggN,1.4717723708266022,4.0,3094528.0,DUF2884 family putative periplasmic protein,b2958,
yggL,1.4516706594595365,4.0,3095165.0,DUF469 family protein,b2959,
trmI,1.7098422482916535,4.0,3095491.0,"tRNA m(7)G46 methyltransferase, SAM-dependent",b2960,
mutY,1.468584156789242,4.0,3096576.0,adenine DNA glycosylase,b2961,
yggX,1.5899889193104424,4.0,3097600.0,oxidative damage protective factor for iron-sulfur proteins,b2962,
mltC,1.5097373557529081,4.0,3098624.0,membrane-bound lytic murein transglycosylase C,b2963,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
nupG,1.7829936403648503,4.0,3099072.0,nucleoside transporter,b2964,"['DCYTt2pp', 'THMDt2pp', 'INSt2pp', 'ADNt2pp', 'URIt2pp', 'DURIt2pp', 'DGSNt2pp', 'DINSt2pp', 'DADNt2pp', 'CYTDt2pp', 'GSNt2pp']"
speC,1.5576481399279973,4.0,3100378.0,"ornithine decarboxylase, constitutive",b2965,['ORNDC']
yqgA,1.7876329464089435,4.0,3102911.0,DUF554 family putative inner membrane protein,b2966,
yghD,1.5066935663725591,4.0,3103948.0,putative membrane-anchored secretion pathway M-type protein,b2968,
yghE,1.5604878644124787,4.0,3104768.0,No_gene_product,b2969,
yghG,1.6980964858162422,4.0,3106816.0,secretin (GspDbeta) OM localization lipoprotein pilotin,b2971,
pppA,1.6455826021589965,4.0,3106901.0,bifunctional prepilin leader peptidase/ methylase,b2972,
yghJ,1.6569213538564256,4.0,3107908.0,,,
glcA,1.4968755482200917,4.0,3112960.0,glycolate transporter,b2975,"['GLYCLTt2rpp', 'D__LACt2pp', 'L__LACt2rpp']"
glcB,1.5217486042145119,4.0,3114992.0,malate synthase G,b2976,['MALS']
glcG,1.5924261091031378,4.0,3117185.0,DUF336 family protein,b2977,
glcF,1.6483605335362228,4.0,3117594.0,glycolate oxidase 4Fe-4S iron-sulfur cluster subunit,b4467,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcD,1.6345744501649273,4.0,3121152.0,"glycolate oxidase subunit, FAD-linked",b2979,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcC,1.5081734661118509,4.0,3121630.0,glycolate-inducible glc operon transcriptional repressor; autorepressor,b2980,
yghO,1.6034315892306594,4.0,3123200.0,No_gene_product,b2981,
hybG,1.572463524699018,5.0,3133074.0,hydrogenase 2 accessory protein,b2990,
metC,1.3725959239123326,6.0,3145728.0,"cystathionine beta-lyase, PLP-dependent",b3008,"['CYSDS', 'CYSTL']"
yqiB,1.4681875808439904,7.0,3170304.0,DUF1249 protein YqiB,b3033,
ibsE,1.3765231509414633,8.0,3188499.0,toxic membrane protein,b4666,
ygiM,1.479657789487665,8.0,3194880.0,SH3 domain protein,b3055,
rpsU,1.3218620802072303,9.0,3204139.0,30S ribosomal subunit protein S21,b3065,
yqjD,1.3545369477743867,10.0,3243008.0,membrane-anchored ribosome-binding protein,b3098,
tdcF,1.426063325195656,11.0,3253079.0,putative reactive intermediate deaminase,b3113,
prlF,1.7562033843461193,12.0,3270656.0,antitoxin of the SohA(PrlF)-YhaV toxin-antitoxin system,b3129,
yraN,1.3392316811539062,13.0,3289088.0,UPF0102 family protein,b3148,
nlpI,1.4637905254936177,14.0,3301398.0,lipoprotein involved in osmotic sensitivity and filamentation,b3163,
