,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
purC,1.4761224068307783,14.0,2590720.0,phosphoribosylaminoimidazole-succinocarboxamide synthetase,b2476,['PRASCSi']
gcvR,1.439437221957004,14.0,2593264.0,"transcriptional repressor, regulatory protein accessory to GcvA",b2479,
bcp,1.3771001263486067,14.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,['THIORDXi']
hyfA,1.4068528602462211,14.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,['FHL']
hyfR,1.4119291442300026,15.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
yfgO,1.3395926809224719,15.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
yfgD,1.4827677840926679,15.0,2611200.0,putative oxidoreductase,b2495,
uraA,1.3303849659826403,15.0,2613248.0,uracil permease,b2497,['URAt2pp']
yfgF,1.408933617043384,16.0,2621440.0,"cyclic-di-GMP phosphodiesterase, anaerobic",b2503,
yfgG,1.3079865495252783,16.0,2622648.0,uncharacterized protein,b2504,
yfgH,1.373464748081734,16.0,2623488.0,outer membrane integrity lipoprotein,b2505,
guaA,1.360985964602337,16.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,['GMPS2']
guaB,1.3814822120915926,16.0,2625962.0,IMP dehydrogenase,b2508,['IMPD']
ispG,1.4965093323362386,17.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,['MECDPDH5']
rodZ,1.4079851307225362,17.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
sseB,1.4726403544800903,18.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
iscX,1.4537187457619731,18.0,2649894.0,Fe(2+) donor and activity modulator for cysteine desulfurase,b2524,
fdx,1.3775751008555015,18.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscB,1.40403272476104,18.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,1.40853588571372,18.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,1.519793402416078,18.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscR,1.4033101394077594,18.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
suhB,1.349108711947836,18.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,1.3744803744398695,18.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.403136914290946,18.0,2658793.0,stationary phase inducible protein,b2535,
iroK,1.4108768846231337,18.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaD,1.324795935745058,19.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphH,1.43365938269829,20.0,2676736.0,putative DNA-binding transcriptional regulator,b2550,
glnB,1.3506875076105263,20.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
mltF,1.3733716131104292,20.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
yfhH,1.3544744169494918,20.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,1.402151466226036,20.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,1.384703034619187,20.0,2693504.0,toxic membrane protein,b4687,
lepB,1.3243023788441797,21.0,2697693.0,leader peptidase (signal peptidase I),b2568,
rpoE,1.4137867855021533,21.0,2703360.0,RNA polymerase sigma E factor,b2573,
trmN,1.3188267277512242,21.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
eamB,1.3616462460597818,21.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,1.4374068432833425,21.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
trxC,1.4810743432215647,21.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
pssA,1.4692003603939567,21.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
kgtP,1.4758070070059228,21.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
bamD,1.4156341618727581,21.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,1.50932136096078,21.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.4633826129559175,21.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.4463153764502084,21.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.3451335113728318,21.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
yfiL,1.4808740169558559,21.0,2734718.0,lipoprotein,b2602,
yfiR,1.3518707397349075,21.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.3499889774051481,21.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.4673318453799673,21.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
trmD,1.405854240402247,21.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,1.5297016069939084,21.0,2738728.0,ribosome maturation factor,b2608,
rpsP,1.4392959842597925,21.0,2739295.0,30S ribosomal subunit protein S16,b2609,
yfjD,1.362765182068859,21.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.365050850105897,21.0,2743473.0,heat shock protein,b2614,
nadK,1.5015535783612404,21.0,2744320.0,NAD kinase,b2615,['NADK']
bamE,1.6340557850626556,21.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.4702400759969483,21.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.4622717673945753,21.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
intA,1.571108413410003,21.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,1.5260859598283114,21.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.6695976960324992,21.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,1.5594281662327019,21.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,1.7259102221298739,21.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.55563241871736,21.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.5638054208356722,21.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.364736973157149,21.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.5536957184354563,21.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.3667050322511145,21.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.3781394098836452,21.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjR,1.3938805819838669,21.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.5471789428985203,21.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.481756874100078,21.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.4079825769899654,21.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,1.679610942801367,21.0,2765360.0,No_gene_product,b2638,
yfjV,1.3648012314301212,21.0,2765525.0,No_gene_product,b2641,
yfjW,1.5847373605166701,21.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.3509113859404136,21.0,2768903.0,No_gene_product,b4644,
yfjX,1.4547150317982982,21.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.3660041782297347,21.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.4137041195271565,21.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.336271887229636,21.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,1.5703106807397789,21.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.440393445336555,21.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,1.3786201429464675,21.0,2776576.0,No_gene_product,b2648,
ypjC,1.5196921289948329,21.0,2777088.0,No_gene_product,b2650,
ygaQ,1.5078364415033498,21.0,2779755.0,No_gene_product,b4462,
csiD,1.412905531037282,21.0,2783232.0,carbon starvation protein,b2659,
csiR,1.3601161647736546,21.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.4834525589691872,21.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.4665278598568465,21.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.3662294580484469,21.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.4310923537050817,21.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
alaE,1.3451280339123535,21.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,1.422865619382929,21.0,2793008.0,uncharacterized protein,b2671,
nrdF,1.3690390490859292,21.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proX,1.3851266473323263,21.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.3901840538462171,21.0,2801674.0,No_gene_product,b2681,
mprA,1.3770207337445997,21.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrB,1.304201857184979,21.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.3956721012686573,21.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
yqaB,1.5566046376082114,21.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.4281983359157455,21.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
recX,1.3334761447137098,21.0,2815497.0,regulatory protein for RecA,b2698,
recA,1.3318339796794745,21.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
mltB,1.3644200614865207,21.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.396228180642726,21.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlR,1.496795833033669,21.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
ascB,1.3504608583377167,22.0,2834432.0,cryptic 6-phospho-beta-glucosidase,b2716,
hycH,1.3226156030641887,22.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycF,1.3743631109610233,22.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"['HYD1pp', 'FHL']"
hycA,1.6114330449822032,22.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
pphB,1.4953900446086805,23.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,1.4451146067142233,23.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbJ,1.3879638673645154,23.0,2854912.0,putative dehydrogenase,b2736,
ygbN,1.4476263566059648,23.0,2859008.0,putative transporter,b2740,
rpoS,1.3641134864689257,23.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.4384679074060553,23.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
truD,1.4129314334505112,23.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.471280541678794,23.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ftsB,1.3930432414485847,23.0,2866176.0,cell division protein,b2748,
ygbE,1.4187020113315087,23.0,2866688.0,DUF3561 family inner membrane protein,b2749,
iap,1.378399238436404,23.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbF,1.4388813163872358,23.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
ygbT,1.3983895056229358,23.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.5039209979253045,23.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.3851480423820788,23.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,1.5871028388080146,23.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.5404486032950397,23.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.4446133525299376,23.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.5158205302746757,23.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
ygcO,1.335360616201032,24.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcP,1.4718613775115557,24.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcW,1.5681142609007144,24.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.373906085102447,24.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.3336144501873066,24.0,2895254.0,putative kinase,b2776,
queE,1.4349059866570997,24.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,1.5169973453483077,24.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.5198110616002798,24.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.4156328815301473,24.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.3789749719266013,24.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazF,1.5562341403302495,24.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,1.3038316093250522,24.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
barA,1.3998546464403245,24.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
gudX,1.3805140295843277,24.0,2912764.0,"glucarate dehydratase-related protein, substrate unknown",b2788,['GLCRD']
yqcA,1.4537943260819701,24.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
yqcC,1.436897283674359,24.0,2917376.0,DUF446 family protein,b2792,
syd,1.5246943574146734,24.0,2918400.0,SecY-interacting protein,b2793,
queF,1.462592271076246,24.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,['CDGR']
ygdH,1.3539837558448702,24.0,2919666.0,UPF0717 family protein,b2795,
sdaC,1.3204445560104243,24.0,2922496.0,putative serine transporter,b2796,['SERt2rpp']
fucO,1.4191233253457933,24.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,['LCARS']
fucP,1.4332729701415583,24.0,2928640.0,L-fucose transporter,b2801,['FUCtpp']
fucI,1.3571116720137428,24.0,2928942.0,L-fucose isomerase,b2802,['FCI']
fucR,1.4455126913651217,24.0,2932736.0,l-fucose operon activator,b2805,
gcvA,1.3612284238003087,24.0,2935008.0,glycine cleavage system transcriptional activator; autorepressor,b2808,
ygdI,1.4604694425253484,24.0,2936320.0,DUF903 family verified lipoprotein,b2809,
argA,1.4144263804782342,25.0,2942976.0,amino acid N-acetyltransferase and inactive acetylglutamate kinase,b2818,['ACGS']
ptrA,1.38905559201647,25.0,2949354.0,protease III,b2821,
ppdC,1.4628511291873774,25.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
ygdB,1.5883569897496816,25.0,2956107.0,DUF2509 family protein,b2824,
ppdB,1.3564492860636064,25.0,2956511.0,putative prepilin peptidase-dependent protein,b2825,
ppdA,1.406579569328011,25.0,2957312.0,putative prepilin peptidase-dependent protein,b2826,
ptsP,1.3664228569552985,25.0,2959546.0,PEP-protein phosphotransferase enzyme I; GAF domain containing protein,b2829,
rppH,1.4517988134806914,25.0,2961805.0,RNA pyrophosphohydrolase,b2830,
ygdQ,1.3642160429270838,25.0,2963778.0,UPF0053 family inner membrane protein,b2832,
ygdR,1.4223720904105077,25.0,2964629.0,DUF903 family verified lipoprotein,b2833,
galR,1.4053676142262104,25.0,2969957.0,galactose-inducible d-galactose regulon transcriptional repressor; autorepressor,b2837,
lysA,1.3305195396624394,25.0,2971648.0,"diaminopimelate decarboxylase, PLP-binding",b2838,['DAPDC']
araE,1.3759124524253696,25.0,2974122.0,arabinose transporter,b2841,['ARBt2rpp']
kduI,1.4958250370354182,25.0,2976646.0,hexuronate isomerase,b2843,
yqeF,1.4175085309679416,25.0,2977792.0,short chain acyltransferase,b2844,
yqeG,1.5028822566133315,25.0,2979840.0,putative transporter,b2845,
yqeH,1.5679023817531632,25.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.5537931969387098,25.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,1.583617406252377,25.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.6756204658200595,25.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.8238240083212862,25.0,2983293.0,uncharacterized protein,b2849,
ygeF,1.508908662782214,25.0,2983936.0,No_gene_product,b2850,
ygeG,1.5301539529151151,25.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,1.5539729752607705,25.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.3872780677299217,25.0,2987008.0,uncharacterized protein,b2853,
pbl,1.5615880528142634,25.0,2987297.0,No_gene_product,b2854,
ygeK,1.4437216528216443,25.0,2988032.0,No_gene_product,b2856,
ygeN,1.4024312861301897,25.0,2988672.0,No_gene_product,b2858,
ygeO,1.5023295355961837,25.0,2989320.0,No_gene_product,b2859,
ygeQ,1.6114703422713448,25.0,2992128.0,No_gene_product,b2863,
xdhC,1.3914704614013116,25.0,2996847.0,"xanthine dehydrogenase, Fe-S binding subunit",b2868,"['XAND', 'HXAND']"
ygeV,1.4418175827303006,25.0,2998272.0,putative sigma-54-interacting transcriptional activator,b2869,
ygeW,1.454429485472548,25.0,3000320.0,putative carbamoyltransferase,b2870,
ygeX,1.424437312799879,25.0,3000868.0,"2,3-diaminopropionate ammonia lyase, PLP-dependent",b2871,['DAPAL']
zapA,1.4259743658579216,26.0,3048970.0,FtsZ stabilizer,b2910,
yqfE,1.4034201070182932,26.0,3053056.0,No_gene_product,b2915,
yqgB,1.3803915859759655,27.0,3079278.0,uncharacterized protein,b2939,
yggL,1.3581253999981964,28.0,3095165.0,DUF469 family protein,b2959,
mqsA,1.3499847565659842,29.0,3161209.0,antitoxin for MqsR toxin; transcriptional repressor,b3021,
mqsR,1.3937182780915656,29.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
yqiJ,1.419119891158116,30.0,3185566.0,DUF1449 family inner membrane protein,b3050,
ibsD,1.2822265702549676,30.0,3188124.0,toxic membrane protein,b4664,
higB,1.455520649300085,31.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
yqjC,1.3992060210044357,32.0,3242327.0,DUF1090 family putative periplasmic protein,b3097,
tdcA,1.3082496518008826,33.0,3260416.0,tdc operon transcriptional activator,b3118,
tdcR,1.4427568933422223,33.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yrbN,1.3896262526856635,34.0,3301248.0,uncharacterized protein,b4685,
rlmE,1.3921481460217564,35.0,3320393.0,"23S rRNA U2552 2'-O-ribose methyltransferase, SAM-dependent",b3179,
greA,1.313525678789692,35.0,3321856.0,transcript cleavage factor,b3181,
kdsC,1.3478291360396604,36.0,3336192.0,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,b3198,['KDOPP']
lptA,1.3537993739995606,36.0,3336738.0,lipopolysaccharide export ABC transporter periplasmic binding protein; Lipid A binding protein; LPS export and assembly protein,b3200,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
yhcA,1.3315015893106985,37.0,3355470.0,putative periplasmic chaperone protein,b3215,
