,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
rplR,1.5605701484683834,119.0,3438602.0,50S ribosomal subunit protein L18,b3304,
rpsN,1.4150215154827483,119.0,3440128.0,30S ribosomal subunit protein S14,b3307,
rpsQ,1.4941413379613213,119.0,3441672.0,30S ribosomal subunit protein S17,b3311,
rpsL,1.3501097544535037,120.0,3467536.0,30S ribosomal subunit protein S12,b3342,
yhhZ,1.97617798713711,121.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yhhH,1.4599040069191753,122.0,3616768.0,putative NTF2 fold immunity protein for polymorphic toxin RhsB,b3483,
yrhC,1.5317110351590357,122.0,3617246.0,No_gene_product,b4552,
yhhI,1.6167462576516844,122.0,3618816.0,putative transposase,b3484,
yhiJ,1.9008443820527636,122.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.949669798415634,122.0,3626211.0,No_gene_product,b4660,
slp,1.5694187896940535,123.0,3647488.0,outer membrane lipoprotein,b3506,
dctR,1.5405212399929518,123.0,3648042.0,Putative LuxR family repressor for dicarboxylate transport,b3507,
hdeB,1.5122773562372434,123.0,3649536.0,acid-resistance protein,b3509,
hdeA,1.467237813221574,123.0,3650048.0,stress response protein acid-resistance protein,b3510,
gadE,1.9929021001779346,123.0,3651725.0,gad regulon transcriptional activator,b3512,
gadW,1.3597118256789664,123.0,3657728.0,transcriptional activator of gadA and gadBC; repressor of gadX,b3515,
cspA,1.3069442644893714,124.0,3713536.0,"RNA chaperone and antiterminator, cold-inducible",b3556,
hokA,1.4044321664894115,124.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,1.4067836939685692,124.0,3713807.0,No_gene_product,b4647,
insJ,1.3801837562945565,124.0,3714039.0,IS150 transposase A,b3557,
insK,1.7320956632454203,124.0,3715072.0,IS150 transposase B,b3558,
yiaA,1.5233057820724014,124.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yibA,1.9126019588392482,125.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,1.8559938022960354,125.0,3761536.0,TPR-like repeat protein,b3596,
yibS,1.88400944500614,125.0,3762176.0,No_gene_product,b4650,
yibW,1.9601047366787918,125.0,3762251.0,No_gene_product,b4651,
yibV,2.382415591627979,125.0,3762704.0,No_gene_product,b4615,
yibU,1.7791738433022484,125.0,3763307.0,No_gene_product,b4652,
waaL,1.9863880161665062,126.0,3790848.0,O-antigen ligase,b3622,"['O16A4Lpp', 'ECA4OALpp']"
waaU,2.2043575759203624,126.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,['HEPT4']
waaZ,1.8055488372486017,126.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,['MOAT3C']
waaY,2.011297304292098,126.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,['HEPK2']
waaJ,2.0037479188082443,126.0,3794944.0,,,
waaR,1.794124160693829,126.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,['GLCTR3']
waaB,1.600690735332336,126.0,3796992.0,"lipopolysaccharide 1,6-galactosyltransferase; UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase",b3628,['GALT1']
waaS,2.206252414063449,126.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,['RHAT1']
tisB,1.400386086874047,127.0,3846912.0,"toxic membrane persister formation peptide, LexA-regulated",b4618,
tnaC,1.6506392720840408,128.0,3881856.0,tryptophanase leader peptide,b3707,
bglG,1.409180463887483,129.0,3899392.0,transcriptional antiterminator of the bgl operon,b3723,
yifE,1.5116026443544814,130.0,3941445.0,UPF0438 family protein,b3764,
yigF,1.8428192677280755,131.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,2.038906408339265,131.0,3996172.0,PRK11371 family inner membrane protein,b3818,
ompL,1.4357722469516645,132.0,4057088.0,outer membrane porin L; putative sulpholipid porin,b3875,['H2Otex']
yiiF,1.6682024359349685,133.0,4073110.0,"putative thymol sensitivity protein, CopG family putative transcriptional regulator",b3890,
rhaM,1.3534429834794917,134.0,4086784.0,L-rhamnose mutarotase,b3901,
yiiS,1.3063732143112632,135.0,4103168.0,UPF0381 family protein,b3922,
tufB,1.6062429912918594,136.0,4165871.0,translation elongation factor EF-Tu 2,b3980,
yjbI,1.9789336651009513,137.0,4240630.0,No_gene_product,b4038,
yjbL,2.48672685360242,138.0,4250248.0,uncharacterized protein,b4047,
yjbM,2.00255123897319,138.0,4250526.0,uncharacterized protein,b4048,
yjbS,2.150803464286557,139.0,4258816.0,uncharacterized protein,b4621,
yjcF,1.9402546190323984,140.0,4272128.0,pentapeptide repeats protein,b4066,
adiY,1.4784126265825357,141.0,4327424.0,adi system transcriptional activator,b4116,
yjdK,1.8095933029732745,142.0,4342400.0,,,
yjdO,1.7597707702095913,142.0,4342784.0,,,
cadC,1.4411256425333558,142.0,4350212.0,cadBA operon transcriptional activator,b4133,
yjdQ,1.5615706975635033,142.0,4352007.0,No_gene_product,b4654,
ecnB,1.5412921641932726,143.0,4366369.0,entericidin B membrane lipoprotein,b4411,
yjeV,1.3234974033500404,144.0,4382720.0,uncharacterized protein,b4670,
yjfI,1.6598114552718002,145.0,4399949.0,DUF2170 family protein,b4181,
priB,1.3878730437778695,146.0,4415488.0,primosomal protein N,b4201,
rpsR,1.4423610434758556,146.0,4415655.0,30S ribosomal subunit protein S18,b4202,
ytfI,1.5949715224175594,147.0,4427776.0,uncharacterized protein,b4215,
tabA,1.4754541776185874,148.0,4464678.0,"biofilm modulator regulated by toxins; DUF386 family protein, cupin superfamily protein",b4252,
yjgL,2.154591471788025,148.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
yjgN,1.743482657942211,148.0,4469546.0,DUF898 family inner membrane protein,b4257,
yjhB,1.6518070590444551,149.0,4493874.0,"putative MFS transporter, membrane protein",b4279,
yjhC,1.602655449187118,149.0,4495360.0,GFO/IDH/MOCA family putative oxidoreductase. NAD(P)-dependent,b4280,
ythA,1.7961590542503845,149.0,4496384.0,uncharacterized protein,b4655,
yjhE,1.3084310822421406,149.0,4496896.0,No_gene_product,b4282,
yjhI,1.4068416775721415,150.0,4514831.0,putative DNA-binding transcriptional regulator,b4299,
sgcB,1.3930882562774836,151.0,4520071.0,putative enzyme IIB component of PTS,b4565,
yjhY,1.5951548983585935,151.0,4521984.0,No_gene_product,b4656,
nanC,1.379939047897317,152.0,4528601.0,N-acetylnuraminic acid outer membrane channel protein,b4311,['ACNAMtex']
fimE,1.3796095824169787,152.0,4532224.0,tyrosine recombinase/inversion of on/off regulator of fimA,b4313,
fimA,1.3383374764611453,152.0,4532931.0,major type 1 subunit fimbrin (pilin),b4314,
yjiC,1.4647065538100439,153.0,4545306.0,uncharacterized protein,b4325,
mcrC,1.4227446800780683,154.0,4567040.0,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrC",b4345,
yjjQ,1.5668608544574223,155.0,4593664.0,putative transcriptional regulator,b4365,
yjjY,1.7259865423042253,156.0,4630218.0,uncharacterized protein,b4402,
